376695,326670,1745333
262492,365557,2012792
832400,1072119,4802541
515891,491703,3986917
509242,753567,2015833
914462,1080598,7220458
127578,152273,2316666
498951,917398,3622959
820174,578897,4475666
27147,49464,1019875
417402,733089,3876583
510488,82456,149374958
609867,776970,3987458
908217,692691,2572334
198367,98161,8229625
570316,51311,202310708
880283,1161586,4895333
837800,1360385,3001000
667054,210651,312455375
932616,1765407,4723875
79116,50523,1221291
899255,142090,432582333
722720,957263,6464250
896338,1261903,118798833
717273,1369128,7196417
578786,135817,39104375
712381,86817,338000833
659862,899422,8097917
910502,1402692,4429250
997209,1132434,4542917
594168,297561,363520917
708184,775461,2645667
145928,193046,2029000
887134,1732386,13521417
444746,870502,3598292
470921,799743,7740458
824286,434918,5242667
678860,934018,2524667
486557,452152,1740667
239403,35406,45487292
378634,241053,2892167
308240,511406,2025667
60690,10790,7182625
581150,251818,241054292
20318,27541,1710625
609827,34666,179371292
221145,49632,56312583
739995,179357,354640166
412984,445336,7510792
408562,619431,2742375
876284,1103385,5099792
760154,178723,314018292
825406,1210787,4961833
673284,616803,4216833
653232,282512,401635084
322510,466316,5635292
563915,174453,367141958
345360,567398,3217917
911031,1772938,6209917
531398,453411,3993083
735216,971610,4097792
705703,1262579,4927791
578314,1073346,2626959
140176,232173,1300000
640369,35438,178740958
393455,695197,2572542
741283,1763,205282084
953854,1237162,4536250
350708,553567,2987333
439639,714032,6224375
157776,312383,5373250
397069,304613,2905375
266497,23688,89959333
929027,791550,4205959
123199,69352,801333
485684,601818,3213416
709092,800755,2170166
153540,303063,1078583
364110,181790,4363333
690299,386351,5785375
847384,1325211,90430542
370438,631054,4396792
885232,962305,4292666
429943,277651,1233958
509327,500912,1440208
528587,1037788,1943750
945673,1369644,4346625
184240,243421,1098250
679307,476422,3372625
576093,892602,2157250
590147,1129285,3706625
462323,292914,1696791
732148,735712,3474709
212569,368757,2472791
410962,588248,2986250
116781,22214,29228875
704532,1287024,3998875
199329,318568,2466291
466568,661232,2910875
740922,409459,7960084
154618,77282,57685833
590785,808560,2139708
532436,508556,3303041
137621,31363,21644542
410632,311780,2729542
500330,286988,3791834
110061,84413,1024791
98052,29085,32064750
259220,429548,3136042
263984,74285,67331375
869859,1620158,10703416
978578,1190284,4771292
374341,580945,5119750
115087,141027,1542667
453745,583296,2892292
814068,683136,3717125
37476,31442,1114708
733328,73332,220930333
813175,1519244,4181083
955947,1131135,3877750
949943,1504688,3978667
281373,229929,1274958
508430,717216,2646667
473235,944926,2132625
188095,136286,2508292
792393,9963,264033083
644921,771195,9760500
804877,1330670,6958083
602182,2732,172869292
21760,12847,3406917
372301,96053,121479292
401627,168032,133570750
209658,63660,58488833
126197,201411,1876958
122165,38588,29351875
345785,562134,3433417
383716,202495,3737916
783665,944527,1433000
10114,7943,2648958
187052,149963,2055500
887830,1529868,3304208
617262,74030,240659208
77973,139321,3705083
482797,617492,2096792
57090,90173,1026583
36425,42175,1072042
301935,470692,3604667
781012,1043208,11839625
677103,666670,3572459
858705,1139746,3647459
542418,648752,4463542
34228,13752,20038500
361251,287563,1654083
325406,382067,2073042
861413,103502,280906417
682695,252500,287142875
477075,712335,2326083
374362,258859,3275583
883110,179777,423238250
895082,492611,3360208
922584,805919,4710208
283139,447423,2306375
123572,118070,1638625
704996,923569,5881708
303252,442246,2394916
45940,6893,8314625
465257,319479,1301542
31594,61059,1163166
310492,549541,3242167
97494,160823,1193417
202145,215598,994333
822568,609415,4045167
352392,51615,137447666
247209,325085,2518584
331270,326740,4807000
807794,15346,285781375
737490,189947,377770208
936878,1804731,4211917
16434,2342,2214417
601909,466281,3781417
962368,1909540,11102417
185211,29567,147130417
399880,501929,2379958
144114,126742,1206333
903848,1652398,3956542
832472,437506,2619833
187706,62678,101667875
713476,447304,7021750
966574,1463517,7958333
948515,172450,480442958
684805,621222,22069875
8011,1982,3886042
486755,948607,3310042
517489,212097,357383166
205112,128723,6244625
25831,10808,11163958
942856,190075,436059792
762494,796069,7386917
32934,38477,1564250
736635,964974,13265125
774015,1292378,2511209
723474,464941,13439333
361148,297552,2540667
781823,159276,271552959
856970,79949,357278125
951632,1608196,6553083
882051,1525788,6166875
691521,155549,373112041
942275,549690,2249208
433629,267947,3361833
956636,110135,244311625
356791,437621,7465292
600584,797146,2408458
108875,102052,1661000
538085,270033,7834291
745312,271440,302630000
479791,65082,113599375
593170,158138,222382959
275247,348268,1958167
98809,39660,31050208
923799,456961,11302250
971995,532552,3556584
471896,693471,2499459
100518,28527,135916375
253711,73083,80951042
776716,962739,6437875
827544,1151818,3585667
750957,767369,8393333
262206,223582,3633834
507000,899073,6266583
135587,223762,2046459
940302,395432,496302833
721903,383868,4290416
312710,20884,44861625
364570,127146,24822625
955624,664717,3131375
958475,1331968,5805750
698569,264140,522428250
798353,121945,371319625
411298,623158,5039334
789307,199730,612192666
364870,107280,219433792
160954,275417,12435917
340838,513177,2031917
378475,658980,3306125
547517,623586,8679375
901855,303902,456225208
438461,772481,5571709
808822,1173264,6134083
470671,279949,2463125
67553,91982,670500
688641,963071,2319584
421924,826062,2935584
775294,636089,3228208
435130,33428,218323041
871951,1469108,4182875
226718,182267,2543875
36860,68553,1978333
833631,565191,4217584
685474,1232974,5891542
927571,116061,291249917
735519,461772,2176166
829031,931276,6399084
466041,811475,4281459
372587,34971,225598542
292001,76757,179231375
198562,262629,2122333
754614,339496,197692667
472909,394388,5018083
32532,36946,913500
870198,495935,5833917
190063,313600,2706334
893822,1764475,5843250
196050,255406,2685625
253064,160339,5534583
470631,227074,41629167
68418,102869,2327375
346995,240750,2007417
134559,190947,1150834
371381,166529,24530291
334623,31668,56301458
806965,1470697,1959500
569971,351550,5628875
55876,39561,1960666
246344,383158,102451208
968509,299391,497640625
440364,550739,9876459
170402,46751,89548833
359544,207393,3473792
604343,607101,4938542
604528,931154,5073541
459003,64209,263647750
44003,63321,3301041
535272,2406,113870583
820752,1634707,7666917
887607,777081,5825833
121562,223628,1947375
270091,362705,10145042
864227,976498,8285000
515526,897400,4727292
381621,194355,6176500
480762,795172,4277334
515842,922292,2915666
602622,1111716,6089750
274680,488325,20508083
426128,252056,4250375
348161,127518,191806209
690399,273705,409366125
334699,252741,3231541
687459,890026,11275667
484364,957349,2897125
645321,1021528,8653833
131063,169259,2471292
829114,1400791,12258500
755924,667965,23372917
902633,105176,438305333
800923,1105253,19999250
847586,1623136,14863333
934818,150250,493720500
398953,792751,4838333
462708,540054,9191458
522222,868373,3786166
966031,937286,3977041
931943,1361826,7873333
61584,75975,1748667
30896,53137,1507000
376159,145217,217681792
935306,1745205,8258125
447634,586778,2427708
443923,223078,3276125
283873,332153,1275959
907425,177302,391466292
737551,70865,172111708
959477,836629,5379333
688026,975458,4407291
981899,80483,359311250
260618,347112,2229917
993820,1013056,4795041
959206,466530,9835250
378268,63592,176490500
639760,1159237,3584541
489597,837190,4234750
710484,85375,251742209
721211,1023988,3948125
808450,1195754,3033750
55502,37486,1811125
473167,88279,202969583
466490,662425,3100708
14242,3957,128292958
800577,1155330,5126750
853317,799866,4188291
921932,167076,317265959
109727,101826,5523417
976435,382613,20858500
94826,19809,15624333
601713,310674,8505292
681677,872613,3927375
790694,255020,320497250
224835,106931,57091042
902253,457162,102045458
819174,344081,482313083
4882,6509,5125417
207260,242595,2264708
337966,36066,48741416
571487,676957,3228791
180120,52020,44646750
780226,146029,307098375
825186,349570,399223041
396500,100264,127771500
683850,457953,2220625
903173,882407,3092083
752516,535702,5016666
150450,222380,2114375
820886,900098,5664542
989431,154185,384634208
825910,512949,6709250
419779,261364,2584000
702081,921279,5529250
350031,361922,6872125
926739,1609212,7788125
245854,39683,136242167
713881,653134,2135166
524549,516110,9637042
471155,448056,2931583
543370,715879,3629500
702057,441760,15843083
424741,450014,3357209
9010,6383,1461625
763180,758134,2685667
232882,94455,21993209
466782,364471,5205875
50616,83822,1350625
600364,1058415,10376625
545051,619220,2659792
117855,176631,915625
359638,627843,4622541
798309,1267085,6970375
55614,70984,2283916
532904,134940,267603125
200390,64950,78168375
349562,146346,116876500
533204,86667,234644375
207306,111872,4273083
277818,69011,216922875
644274,874851,6376250
301845,94139,174483709
821262,736470,3243792
358457,562496,5049292
366982,193270,3367167
88626,132652,1350000
701676,512739,4994292
810630,663125,4552584
192531,61877,54840084
378504,711868,3140000
577311,744335,4111000
552186,242394,311071041
581907,704902,2848125
389542,2207,112789584
552997,110539,237644875
144051,202206,1488458
228768,399282,5266583
31840,61109,2222083
478677,232569,347971125
17868,9805,2690416
957452,891471,6140958
463460,107462,262264125
139076,205152,6486417
76017,51253,1951833
123241,203513,1713084
106607,41755,22114250
939755,1423573,6791542
152288,295821,1117084
815668,229182,395558042
237370,466980,7011250
15363,13928,2048167
71499,115622,1897791
415644,70100,228741417
512280,628571,3581208
935835,1849325,8568000
296324,497695,5276167
307182,352547,2146084
44981,81114,1634542
436342,737755,3099875
399627,145490,262472625
794513,1382214,4542375
896301,656484,4861208
846761,627088,6684500
850578,126580,304193625
525358,638577,3057959
90980,150779,1131084
146452,218954,783417
852830,1060117,3318792
971152,1143022,4702333
524365,777774,4935292
820119,1436094,4168416
223039,24286,178326375
764994,630461,4679375
372331,475068,4217291
940543,1585063,5163834
548016,579232,9068917
948102,541888,5461334
867725,598242,4104042
153960,296410,2208541
108775,158275,1893333
425558,501274,2286083
556601,954601,5789250
493869,569803,2694250
309782,492157,4179833
182130,9679,23734292
397537,15341,143331250
199053,31764,104780958
601660,428844,4708375
58938,53440,1860000
317313,252561,4533209
961596,1682311,9404667
135655,180842,2375000
141759,198711,1920750
86230,1356,10558083
280665,122163,5611292
638128,164365,244057042
61742,122148,1909834
626344,963463,14895042
847858,262518,413096208
243362,354101,2070000
759323,1147236,3953459
115916,196990,1977042
139878,3570,11698584
272963,71468,117443083
512115,1005049,2018625
503336,286636,6380333
644334,188491,302449250
200134,195019,3132709
277555,194897,1682084
293820,303971,2195500
394435,711758,991417
287113,105592,70622250
651095,1071992,6215750
722152,1091247,4931666
738364,9295,300241083
634039,112673,221786750
990707,883716,8314542
674752,392467,9921959
519117,860539,4295792
627546,54797,267488625
508497,509402,5354541
974359,332357,427727917
90584,43148,27377208
27350,34342,2313625
380199,231548,3742209
890601,1552137,5654792
845650,1686262,8648000
179126,166277,2226709
173331,87271,10867708
989740,1715361,10360541
182107,331498,2882917
91939,107403,943333
144804,269890,1566416
686867,318761,6908458
82148,29527,90828875
368528,459624,4582500
208748,166993,1326542
113839,156225,1181167
731228,987556,3623542
226707,393407,3356667
625358,1169382,6594625
166223,235136,1142875
852080,129491,309257917
100181,83032,5072625
711519,1234373,2482292
842541,1051091,4811709
679654,124487,346733500
557042,1088920,5084709
124007,76426,9672750
239102,392604,2930209
752774,330104,393471875
524242,100676,180916375
516044,887751,7655875
813675,748699,3415458
948281,1410309,12473541
56310,87092,786125
617981,798112,2603792
781326,550626,3307250
433453,811910,5596375
136604,221624,3294209
42897,19821,15082167
755656,1337242,3226375
462484,614462,3501792
249376,180461,4253625
367899,205776,4916375
998759,280298,469796042
192794,330984,2285667
710930,661999,3840500
291893,10454,34133375
893153,1085604,3948375
946957,1056486,3623792
998158,1186676,5116084
920613,1552383,5071750
498989,125892,223489458
596030,571503,5962334
562726,529593,2032292
479696,630927,5218875
309793,593448,4611792
990064,639945,4115500
869211,1181787,3611583
6571,9988,718042
570050,153210,168204250
611571,330255,3067125
645439,1096341,3229333
821953,617890,3374041
767891,723171,2791791
877740,664540,3161250
583343,477106,2029833
831722,266308,350515084
166169,296457,2946167
767170,1286387,4431125
978586,403556,468461917
959960,485101,18662333
485216,936882,2354583
696913,399293,3410250
47259,46666,1116500
263945,380076,2256875
100543,158063,1797084
825605,1063098,10611750
907917,108081,235635084
531859,493399,3256125
368785,447504,1798875
208457,74946,253712375
467243,484783,7181583
414014,770009,2953084
945153,1623882,3976292
479905,729767,5674375
697614,52173,268331459
388366,153877,240938834
205690,188920,3427875
989681,966407,6889584
44864,577,4898500
111093,63607,2558084
137603,149559,2531583
568101,217357,207252334
954508,834226,6106041
953035,1429552,3371250
310955,16954,112503375
346344,322939,4469167
754719,143796,441117750
772759,1406199,6326916
794997,1007476,9081833
307507,144505,214220250
384340,497402,3467125
227044,131044,2313125
132425,75203,1393208
494210,20510,109531042
704202,467092,3137333
169559,30535,109006208
734840,1464861,6673125
48540,38876,1884833
380045,709792,4086375
938520,1505328,3529417
312688,430563,2911583
510120,347663,5013875
575309,85966,247677291
584103,297494,9849959
202976,211635,2876833
48061,36031,1702042
942077,169247,378872750
336396,482747,4004458
708023,979440,5367167
552611,913836,6946458
648471,18911,237617083
864677,1496942,7365292
808554,1301448,4741875
762253,824500,2536167
430750,384678,1816250
128788,179787,1241959
864387,397071,370050292
852054,1400472,2249000
908421,552052,5970250
873397,1293215,4516625
166027,26104,101650125
159032,173415,4212167
650626,975692,5572333
65920,14934,79625875
450423,636159,1251917
970331,1246459,4550584
732091,1174844,4007542
828892,495761,4651166
744180,1298052,6515125
549984,460116,4333416
766924,611963,5970792
667565,918663,2392166
147511,284008,5404667
830038,681733,3298833
658536,1231963,2837333
43513,20687,4148875
422195,772291,15683166
441837,657314,2156875
553965,608120,2853667
595027,982089,1935917
496843,732494,2673000
13225,4978,1056250
740897,984925,3024000
555081,140838,247158333
252736,391980,8599208
907466,689677,3564833
475646,547442,3587041
167651,35222,38884792
203527,45202,105795375
829658,1508095,6080000
980392,144031,505240125
153163,133592,4908417
932079,1384850,13772417
976419,450970,565519208
97948,79246,1323584
523863,481984,1506083
397731,353526,1494292
654624,803274,4168917
342336,43854,134289667
299875,290620,5481792
477263,420571,3530542
544989,620422,4119666
333468,135871,192303584
926742,974559,4768958
352849,211345,2945250
36260,35220,1726792
854192,1143277,3817792
445223,727424,2197541
610276,833815,3454334
305809,250168,1816833
17996,33757,761000
714127,953423,5122458
160706,273940,2204709
72410,27104,146013416
285659,272262,1276333
236973,239515,1575000
349274,48297,83145459
196974,169474,2984042
319108,183710,2076042
393248,143400,16614208
863788,506079,6052958
557024,1108850,6611750
910787,1213668,1992208
125050,219409,756416
306827,498942,4290041
870704,1659343,5237083
476800,411862,2137584
379895,134613,191809708
544506,777272,4328208
396080,190546,37267875
852121,276486,181568000
860471,290399,361356166
195199,123066,6540458
681535,631297,4000208
376148,143983,145682709
882115,1098971,3870833
871493,1718508,6604250
793035,863766,3886875
506881,401690,2625958
388806,469457,2268416
38661,75002,1312375
694035,262772,11420917
452006,35220,172777125
428439,71872,137659750
602930,150314,249661500
703820,506761,2849000
555172,206121,23171542
638175,509442,4409125
592830,844633,3491167
210060,96212,6360584
425728,400462,2795416
540643,673915,2060625
546901,702095,2759458
61350,38033,1548334
50221,22519,15398875
701773,274708,457949834
471044,756273,5744125
315535,458869,1578250
373921,178958,34844708
51043,39236,1234667
478787,371689,2979208
269577,447031,3994750
90654,124432,2271417
914925,758566,3028875
477765,334561,917042
946771,1144495,11938250
629240,1203199,18043791
564309,392260,2082375
515679,394151,3526667
467070,565321,4702417
574794,510750,12227542
326678,25777,125457375
649019,95222,221887167
976311,658024,13714750
13199,14487,2841375
563830,860551,3791417
447838,115390,141156250
60125,38616,3425334
536999,428823,1982750
65916,42868,1340208
499856,800678,4406708
818303,468942,4254083
901026,159474,332035458
662587,1006770,5334042
527170,975879,4065500
25410,10088,6704541
566023,481238,3693291
102013,190012,801459
978856,408721,450380208
53415,8685,12180458
618542,590193,2110416
498579,626964,5455416
212745,279533,10960584
482138,811184,4373083
805418,685620,2672458
900015,1767715,6269917
629652,373644,9613583
573269,628239,4577875
671073,669618,6136917
774764,440778,13486792
373339,431212,3164958
33771,59454,1655958
35958,380,5596958
470352,518915,4001250
459495,94397,171564500
744415,1033338,17892875
304394,447717,3100625
943544,754575,3222958
447013,521077,3218667
379259,697136,3229584
340102,172057,7443417
313083,47378,138776125
14845,4628,3927166
91832,44365,2712667
897706,1513744,5197792
35768,51390,4516083
57718,54159,1408833
693807,388513,3766000
848480,235904,450139208
756674,284844,326471583
163993,54897,42977375
1961,826,1809125
688637,956997,8357458
134279,11109,32967875
588937,802086,7134167
279174,28517,212971417
68417,3538,11298208
191298,185415,2353458
86716,79758,1895334
945274,104870,302032333
330284,584178,2324917
991982,776186,4182959
214352,20117,25022792
983500,1837271,5641000
294487,466162,4224667
696682,989450,3074334
970964,1233476,4736541
718362,1218896,7211208
780282,146855,418091125
294452,500897,4927709
885547,7650,173791708
890676,699746,4029750
601095,79963,30970458
564470,986983,3491375
916578,1796612,6473125
205569,7342,107123334
21899,36193,2883625
67065,77377,2478958
776741,1260619,9992916
779226,939554,3662708
917094,154876,309402000
215126,340380,1679500
546034,120736,283920791
160149,43246,40853250
117171,233795,2788875
726669,716850,3016041
686552,341445,113316792
850739,1193493,4787041
682432,880518,2921833
9365,10212,878084
822226,582753,2587916
504952,254348,25025167
92064,165048,985667
277777,85881,175116042
896790,550953,3576583
227824,382018,2672250
586829,811798,5823125
454118,348275,3267708
573276,426160,2499084
652651,378554,4978875
153667,1154,192535792
153296,88876,2063916
988288,724927,2446584
721592,762044,12966833
890486,846,246793958
303025,322606,3981167
224376,230730,2012292
345488,677455,3043875
739417,263386,276076000
199792,207808,2543875
113753,82188,922917
368675,590949,1631458
826826,801314,5651541
51460,45434,2016250
236662,199870,1949625
514563,878580,16021417
898354,1261898,4717084
307276,461972,1301750
227661,196980,2935250
237779,313849,5058250
587267,716900,4270666
326088,621357,3162000
753117,543614,7314084
658644,1029190,2572500
504409,700887,2801917
183527,274048,1267875
773175,886198,5407084
5761,3791,690958
388022,331784,4175750
668955,1197553,3391166
951507,1509604,4534666
242516,275204,1536500
801725,614348,3874084
772949,567227,4311000
326094,492913,2157417
803241,1306598,2138625
118936,169416,1248875
216106,261549,1586834
604350,837637,4700709
614857,112826,228377292
782004,1160621,3388958
819953,1633834,6891792
695841,74388,229271875
829745,418145,7753833
74350,107594,1755458
770736,1346789,4978084
345912,65504,165298875
945648,951552,9275333
893887,1776425,3117833
76875,97892,2197250
983471,483053,211696375
238379,274280,1993875
265999,39098,141640250
770870,1261115,3769084
146238,111871,1736625
683110,1316482,2393958
584370,550845,3428125
656423,237645,323092625
96721,80042,1600333
790034,1519853,1840541
817938,343127,406814417
651580,234018,268295542
492212,804565,6533541
30175,26774,1267917
172247,119584,1321083
28654,20713,1372292
222082,11275,26439458
777125,927146,2441084
943502,23144,342335375
101726,111547,1843291
775649,1243905,10527917
940493,127911,386454125
553581,799634,6478541
162488,283925,2246917
753912,8192,221504833
716854,328265,373960875
4300,23,1335542
715233,16593,205968125
388420,298643,3149209
133960,137250,961333
239214,277785,1393458
311745,110277,99020250
180570,107203,2157250
314015,21020,169734541
151229,201948,7832375
536897,784069,2501834
24603,24636,1167000
631784,1200896,5742250
224304,47623,92961834
945719,887733,4394959
427589,349715,2656209
193319,104050,4222791
47535,37493,1565791
2726,5118,1297250
689673,625846,2313208
311083,32843,130444458
189892,327734,2562125
324284,220602,3199750
157875,143408,1105709
901258,434156,18617667
173893,181033,2916875
774804,1353870,5748125
916715,243077,409411583
979010,1048239,5079958
536502,363669,2310833
217527,259425,2130709
528944,183292,178374333
677499,83259,244020833
215522,429737,8332375
970699,241520,441803292
689675,646733,3338250
466413,708260,1710375
749773,528953,4574166
269912,413497,3221708
907180,813594,3426584
495806,708035,2954500
31334,10256,3931625
287386,524859,2881750
573641,724837,1742458
241024,424905,1064500
598123,985639,4083542
508982,791238,2774834
39136,63013,869500
874496,1601394,4335250
705111,196063,311679959
519719,830124,3523250
552148,509483,1756125
40178,4500,4043583
662437,538464,2728833
498586,311985,4438084
179856,144480,2433500
956424,538056,4775959
178714,115293,1887459
973419,595862,3783667
71525,91552,1678959
23069,8591,1346541
697800,677100,2570875
636636,433537,4091500
678235,10760,201456833
358506,207359,5854875
967324,987977,9303375
272602,536015,3723625
792268,162102,532033958
942533,1371254,9274208
327244,23720,58262000
97405,62162,2744417
519407,489612,4149291
290761,317713,3179084
456712,114965,188099416
61837,47187,1807250
547443,200523,204875375
836357,68356,250693000
567543,964961,5980708
918342,1066839,6514666
324166,111315,12335584
444898,760888,4696666
282546,33424,46171916
102731,95399,2240333
8122,66,1929292
738133,1177919,7246500
687028,849509,2066375
731430,568956,6209791
305416,589096,1962916
152421,177014,2096125
291720,365117,3891833
265053,497803,3668750
555849,664879,3220709
907629,1697993,7365458
895437,685729,4395458
639072,218629,279975083
681656,152174,279090458
312278,511515,4941875
585724,157361,288851583
912379,30795,282570125
862142,469467,6510083
80703,106798,1117417
365797,622097,3777958
734503,629896,3112291
47490,66657,1725375
588031,1018336,11310458
146038,166124,1102708
182279,35380,130555917
675018,957697,7850250
238735,6355,57275625
88336,11869,19765042
766741,1261628,4423917
201177,23219,103731083
374562,364480,2913375
541559,957745,3942542
661027,1160233,6065500
312558,192013,2999583
397606,367967,2413500
56426,108361,810334
450066,840094,2970042
929204,1175339,3866958
34313,33360,1408791
218066,181350,1101084
952846,746131,2446625
363495,186216,5970334
916196,140246,285811625
284558,136153,99373375
918026,362702,395781959
247895,443205,2227167
903048,146121,347712958
869704,1566479,18254708
643685,603661,3629958
94841,162322,891166
824418,1194875,5504917
158349,51763,44317292
821984,857302,12737666
602050,840032,4084667
565155,644737,3663167
392507,481311,2275000
159525,39796,40779750
66538,75675,1771291
670781,1127365,4877333
616580,827352,3661500
574186,78553,194580542
520613,674220,2627167
898480,1455746,6267875
919955,210064,411771000
19215,14316,4259667
453146,284015,3471833
389491,179671,9404667
665261,494233,5044000
235365,340275,3244209
229378,433679,2143500
388681,765788,3919584
440555,99182,162572292
981846,1892549,5438792
572562,567098,2179208
